FIPS,State,County,Weighted_Mean_Score,F1_hardship,F2_geo_inacc,F3_urban_access,F4_alt_outlets,F5_retail_env
30061,Montana,Mineral County,0.571167024,1.438621776,0.331346675,1.260147393,-0.889083337,0.714802613
20071,Kansas,Greeley County,0.570125088,-0.996502369,-0.125523024,1.606924511,-0.047401845,2.413128167
27051,Minnesota,Grant County,0.569546878,-0.484528886,1.12039743,1.573132865,-0.867317502,1.506050481
31149,Nebraska,Rock County,0.569513632,-1.251173149,0.2749949,1.584961866,-0.046892924,2.285677465
28147,Mississippi,Walthall County,0.566105506,1.454225205,0.271002777,0.182084238,1.083561163,-0.160345851
46037,South Dakota,Day County,0.562916803,-0.303585185,2.60202245,1.285236215,-0.890600211,0.121510744
26051,Michigan,Gladwin County,0.562671484,0.505030532,0.000168031,0.644573774,1.863537986,-0.199952903
51590,Virginia,Danville city,0.560555358,1.481922448,-0.216662944,-1.210224553,2.796688688,-0.048946851
54101,West Virginia,Webster County,0.560550127,1.971071947,-0.803603678,0.395588977,0.767780447,0.471912944
2100,Alaska,Haines Borough,0.560407156,-0.809247105,0.208955366,1.209541578,-0.782177251,2.974963194
27077,Minnesota,Lake of the Woods County,0.559548253,-0.775023925,0.773786582,1.37829594,-0.060437334,1.481120002
19165,Iowa,Shelby County,0.559517724,-0.996751289,0.537455121,0.400063643,2.694831422,0.161989724
30075,Montana,Powder River County,0.556612577,-1.400143607,1.618680142,1.663013899,-0.854611953,1.756124405
31029,Nebraska,Chase County,0.556358743,-1.216295578,0.467245068,1.688206878,-0.828009375,2.670646724
38009,North Dakota,Bottineau County,0.552273286,-0.989266633,1.958206246,-0.071764839,1.163262386,0.700929272
54087,West Virginia,Roane County,0.549772593,1.198229372,0.048869628,-0.304124716,1.940275994,-0.134387311
30009,Montana,Carbon County,0.548897955,-1.071572678,0.065574676,0.986944106,1.862502245,0.901041427
28051,Mississippi,Holmes County,0.548254961,2.966486061,0.513443221,0.267857549,-0.84826554,-0.158246488
46043,South Dakota,Douglas County,0.546328907,-1.279081326,-0.409446609,2.049262191,-0.83855804,3.209468321
51135,Virginia,Nottoway County,0.544385565,1.322034779,1.160488814,0.488599613,-0.062457275,-0.186738105
31069,Nebraska,Garden County,0.543224079,-0.577985391,0.925842605,1.779943128,-0.881643221,1.469963272
30051,Montana,Liberty County,0.542931064,-0.985539969,1.69469758,1.433137698,-0.849199847,1.421559859
46041,South Dakota,Dewey County,0.541394782,1.733429916,2.680466801,-1.364763812,-0.678202374,0.33604338
30105,Montana,Valley County,0.540948579,-0.651577831,1.953623879,0.50149929,0.006825608,0.894371947
21193,Kentucky,Perry County,0.540607953,2.119206124,-0.760118718,-0.596192726,1.932334701,0.007810382
24039,Maryland,Somerset County,0.540458049,1.338859285,1.845134053,-0.341243922,0.37928192,-0.519741091
31011,Nebraska,Boone County,0.538418763,-1.205313868,-0.07950588,1.826744713,-0.827255144,2.977423992
5039,Arkansas,Dallas County,0.538085303,0.458434841,2.729089382,0.404766851,-0.827672253,-0.074192304
18025,Indiana,Crawford County,0.536076045,0.25930049,-0.282939714,0.586544315,1.723520372,0.393954764
45029,South Carolina,Colleton County,0.533909587,1.807968531,0.31435305,-0.180503001,0.952745183,-0.225015827
31073,Nebraska,Gosper County,0.53276991,-1.07192185,1.741978286,1.556342867,-0.861508539,1.298958787
46047,South Dakota,Fall River County,0.532210085,-0.354369372,1.801054554,0.570968446,-0.020488865,0.663885663
19069,Iowa,Franklin County,0.525592994,-0.585583106,0.269647412,0.251067279,2.701549348,-0.008715961
5037,Arkansas,Cross County,0.52447815,0.175718972,1.691752759,-0.101484104,0.820145715,0.03625741
26153,Michigan,Schoolcraft County,0.523269085,0.200711361,0.853065449,0.430890296,0.785219177,0.346459141
46021,South Dakota,Campbell County,0.522311189,-1.329848019,0.976861016,1.852273445,-0.859765629,1.972035134
29085,Missouri,Hickory County,0.520414255,0.67996183,-0.391982655,1.275390135,1.011560668,0.027141299
19177,Iowa,Van Buren County,0.519854303,-0.14863928,0.323728735,1.261940654,-0.459819829,1.622061235
40059,Oklahoma,Harper County,0.516195719,-0.841175791,1.484041899,1.353771796,-0.840491599,1.424832292
29211,Missouri,Sullivan County,0.515955053,0.280848466,1.326611646,1.015254178,-0.845201835,0.802262808
29093,Missouri,Iron County,0.514860558,0.911149125,0.679067121,0.452205829,-0.025883715,0.55776443
21063,Kentucky,Elliott County,0.512509707,1.996875163,0.175231354,0.764922081,-0.853567319,0.479087257
48079,Texas,Cochran County,0.512096229,0.84310467,0.160182087,0.804730382,-0.807609636,1.560073641
30003,Montana,Big Horn County,0.510741059,1.961633732,1.30593993,-0.268476383,-0.770313569,0.324921586
28007,Mississippi,Attala County,0.510271909,0.900057591,0.112422489,-0.582975536,2.737365116,-0.615510114
53039,Washington,Klickitat County,0.50903165,0.176023161,-0.37687125,0.416446814,2.292114029,0.037445498
8017,Colorado,Cheyenne County,0.508782492,-0.683716841,0.608693909,1.436874614,-0.828642785,2.010703564
38075,North Dakota,Renville County,0.506606284,-1.243682875,1.571173689,1.512510108,-0.844440202,1.537470702
46055,South Dakota,Haakon County,0.506381513,-0.932533092,1.228781876,1.550811827,-0.851197411,1.536044364
28137,Mississippi,Tate County,0.505068704,0.728004133,1.023463181,-0.391746531,1.937345765,-0.771723027
2240,Alaska,Southeast Fairbanks Census Area,0.504896323,-0.025992331,0.510501717,0.119912171,0.841209444,1.078850616
46087,South Dakota,McCook County,0.502196058,-1.084745816,1.123706432,1.497065911,-0.835161748,1.810115512
41023,Oregon,Grant County,0.500260689,0.584184892,0.951915784,1.28800403,-0.878049489,0.555248229
40053,Oklahoma,Grant County,0.499229802,-0.651530573,1.991453737,1.380624478,-0.868947092,0.644548462
5013,Arkansas,Calhoun County,0.498557873,0.020466281,2.153371901,1.049009628,-0.865337565,0.135279122
21137,Kentucky,Lincoln County,0.498504746,1.023214342,0.410365994,0.107873844,0.794778996,0.156290552
46109,South Dakota,Roberts County,0.498441376,0.373830975,1.145008967,0.609801615,-0.036437001,0.400002324
8105,Colorado,Rio Grande County,0.498159614,0.556708381,0.253368534,-0.016680535,1.521199656,0.176202032
48507,Texas,Zavala County,0.496496575,1.971850019,2.349760559,-0.528481952,-0.775423552,-0.535222201
5141,Arkansas,Van Buren County,0.495894102,1.120354588,-0.157250826,0.504413619,1.072382652,-0.060429524
46123,South Dakota,Tripp County,0.494545062,-0.28501003,2.072602018,0.569576813,-0.794585254,0.910141763
20119,Kansas,Meade County,0.494011017,-0.890251084,2.75638396,1.161037063,-0.858483079,0.301368226
31129,Nebraska,Nuckolls County,0.493479912,-0.687144315,2.185940248,1.517092324,-0.889607678,0.341118979
31063,Nebraska,Frontier County,0.493054553,-1.088709019,0.895518923,1.515745955,-0.830046056,1.972762964
46069,South Dakota,Hyde County,0.492979675,-1.188635148,-0.076820207,1.495875763,-0.030776315,2.265254282
21131,Kentucky,Leslie County,0.491007215,2.152256688,-0.536961919,0.517909281,-0.809578145,1.13141017
55113,Wisconsin,Sawyer County,0.490199059,0.273071044,0.29356606,0.25470735,0.918717916,0.710932924
20065,Kansas,Graham County,0.489004893,-0.682221306,1.503417383,1.632413141,-0.881006237,0.872421485
51077,Virginia,Grayson County,0.488700675,0.619499442,0.640415173,0.778234312,1.036454912,-0.631100466
28065,Mississippi,Jefferson Davis County,0.487415488,2.274815339,0.592894011,0.621453304,-0.863687633,-0.188397582
30099,Montana,Teton County,0.487269404,-1.014904578,1.656453617,1.180658234,-0.058767577,0.672907325
47029,Tennessee,Cocke County,0.485069056,1.501516459,0.327861077,-0.179793795,1.118175765,-0.342414227
13263,Georgia,Talbot County,0.484869833,2.065166996,0.480141599,0.797548251,-0.871226481,-0.047281201
30107,Montana,Wheatland County,0.484828184,-0.348374076,1.023938612,1.390203931,-0.852240927,1.210613378
22069,Louisiana,Natchitoches Parish,0.481970436,1.444828602,0.714776715,-1.321605629,2.022150438,-0.450297948
48137,Texas,Edwards County,0.481869124,-0.03514533,0.585349876,1.298893261,-0.841184252,1.401432063
21025,Kentucky,Breathitt County,0.481717162,2.6868076,-0.474768137,-0.277619003,0.017167144,0.456998208
6063,California,Plumas County,0.480801085,-0.316941312,-0.666697337,0.823136034,1.897365994,0.667142048
13239,Georgia,Quitman County,0.480759216,2.874347588,-0.791191324,0.67254541,-0.850755452,0.498849858
20147,Kansas,Phillips County,0.480566576,-0.801541266,2.068447199,0.941496076,-0.815244278,1.009675147
54019,West Virginia,Fayette County,0.480517473,1.063733844,-0.7848742,-0.342164898,2.730729136,-0.264836519
27071,Minnesota,Koochiching County,0.477375447,-0.319340554,1.796797858,0.546083913,-0.782060937,1.145396955
31115,Nebraska,Loup County,0.476743985,-1.295852001,1.019128006,1.660976187,-0.842356744,1.841824476
28125,Mississippi,Sharkey County,0.475644664,2.828579163,-0.357856043,0.378167679,-0.829281661,0.35861418
26071,Michigan,Iron County,0.475519108,0.104115495,-0.566291204,0.734139052,1.885849042,0.219783156
40045,Oklahoma,Ellis County,0.474068583,-0.37857554,1.198564828,1.3331001,-0.850461467,1.067714992
30083,Montana,Richland County,0.473406069,-1.563332003,2.441058899,0.245121347,0.046333728,1.197848376
42101,Pennsylvania,Philadelphia County,0.473189181,1.346093182,0.535869143,-1.511475736,1.074738634,0.920720684
31061,Nebraska,Franklin County,0.469275534,-0.458115036,1.118140521,1.571186142,-0.871894605,0.987060649
54047,West Virginia,McDowell County,0.468676361,2.975871374,-0.755188116,0.442246859,-0.830351285,0.510802974
21051,Kentucky,Clay County,0.466748871,2.637661152,0.073388681,-0.185907029,-0.770632741,0.57923429
46017,South Dakota,Buffalo County,0.46672263,3.002788279,0.203059878,-0.65033509,-0.737395378,0.515495461
29171,Missouri,Putnam County,0.466101878,-0.334485458,1.272854846,1.286910948,-0.849787695,0.955016751
51730,Virginia,Petersburg city,0.465626818,2.081508722,-0.100925468,-0.983277661,1.198458427,0.132370069
55067,Wisconsin,Langlade County,0.464512039,0.036040745,0.954596633,0.100201528,0.824823823,0.406897467
37033,North Carolina,Caswell County,0.463789687,1.095663198,-0.189633137,0.480419933,1.076067729,-0.143569287
46039,South Dakota,Deuel County,0.463087404,-1.010421015,1.349857979,1.378424789,-0.833585754,1.431161019
27081,Minnesota,Lincoln County,0.462894814,-0.549077587,-0.460722379,1.843602884,-0.848057555,2.328728708
16049,Idaho,Idaho County,0.462518591,-0.427330691,-0.025869813,1.040365249,1.072498606,0.652929603
44009,Rhode Island,Washington County,0.46079259,-1.259083381,3.049863278,-0.459123473,1.219702994,-0.24739647
29205,Missouri,Shelby County,0.460252021,-0.401431336,0.885956178,1.126971302,-0.055144582,0.744908543
20199,Kansas,Wallace County,0.459832671,-0.987695522,0.608223574,1.554318281,-0.830738612,1.955055632
29223,Missouri,Wayne County,0.459273345,1.203639047,1.525558195,0.786255254,-0.8675361,-0.351549673
37193,North Carolina,Wilkes County,0.459006566,1.326285205,-0.732506659,0.022656139,1.919277569,-0.240679425
51193,Virginia,Westmoreland County,0.458760525,0.506062732,0.554744188,0.710133995,0.50745822,0.015403492
13319,Georgia,Wilkinson County,0.457478943,1.65342405,1.031139162,0.666088037,-0.857231182,-0.206025353
21127,Kentucky,Lawrence County,0.45627335,1.450484719,0.190243818,-0.394096436,0.844763484,0.189971167
30087,Montana,Rosebud County,0.455355968,0.246818665,0.595588013,0.472000866,-0.75983939,1.722211687
5077,Arkansas,Lee County,0.455227971,2.007450394,1.536794578,0.022882368,-0.815316237,-0.475671246
8009,Colorado,Baca County,0.454546563,-0.006175646,0.263507804,1.569285056,-0.864011703,1.310127305
40043,Oklahoma,Dewey County,0.454278582,-0.675120088,2.225584518,1.256551743,-0.862977087,0.327353824
40121,Oklahoma,Pittsburg County,0.453670249,0.392344353,0.740903676,-0.306010743,1.921855805,-0.480741844
24019,Maryland,Dorchester County,0.453100215,1.028341766,-0.424394466,-0.618852569,2.751264842,-0.4708585
40127,Oklahoma,Pushmataha County,0.450763636,1.130576845,0.27146055,0.828398195,-0.82869905,0.852081642
16059,Idaho,Lemhi County,0.450008824,-0.217105579,0.3373592,0.821155698,1.076247678,0.232387124
40005,Oklahoma,Atoka County,0.448809523,0.989270797,1.39510128,0.549685373,-0.827230118,0.137220284
45043,South Carolina,Georgetown County,0.448139568,0.760428043,-0.136022727,0.029374758,1.432254626,0.154663139
1041,Alabama,Crenshaw County,0.446706785,0.978582011,1.323832383,0.647595715,-0.835761214,0.119285031
54065,West Virginia,Morgan County,0.446330817,0.271299067,0.125124239,0.46171466,1.886269896,-0.512753776
41057,Oregon,Tillamook County,0.446314133,0.336396138,-0.874950666,0.540472381,1.900084376,0.329568437
28053,Mississippi,Humphreys County,0.441753203,2.974508574,0.280817116,-0.211983028,-0.78993403,-0.044642618
31181,Nebraska,Webster County,0.441189379,-0.42737714,1.301448649,1.54429616,-0.877152951,0.664732176
48433,Texas,Stonewall County,0.44059552,-0.70676765,-0.294344258,1.826408843,-0.845488216,2.223168881
31139,Nebraska,Pierce County,0.440111867,-1.203730476,1.105308144,1.245017743,-0.047094047,1.10105797
8109,Colorado,Saguache County,0.439474826,1.10032543,0.670412,0.832396088,-0.841250939,0.435491552
13279,Georgia,Toombs County,0.436417044,1.48192946,1.859584032,-0.32482866,-0.763820701,-0.070778912
38079,North Dakota,Rolette County,0.436283127,2.378693161,-0.148619214,-0.14067627,-0.75849569,0.850513647
31065,Nebraska,Furnas County,0.435585293,-0.750394095,-0.746027271,1.811616786,-0.827382288,2.690113332
19085,Iowa,Harrison County,0.434436164,-0.881709057,-0.087913259,0.498327584,2.316423749,0.327051802
13099,Georgia,Early County,0.433911423,2.326314587,-0.107204597,0.057079319,-0.780354473,0.673722279
50019,Vermont,Orleans County,0.433560434,0.458763796,-0.044093749,0.737436414,0.355862945,0.659832766
38019,North Dakota,Cavalier County,0.42923324,-1.407481081,1.805072884,1.663719877,-0.865177667,0.950032185
37107,North Carolina,Lenoir County,0.428772706,1.516081149,0.455298733,-0.968726175,1.201842165,-0.060632343
27001,Minnesota,Aitkin County,0.428725019,-0.00284376,0.957900789,1.552126423,-0.88574933,0.522190974
48207,Texas,Haskell County,0.427838484,0.698561614,-0.615689468,0.636372136,-0.759896546,2.179844686
37157,North Carolina,Rockingham County,0.425633119,1.121256479,0.321963994,-0.273870871,1.066213696,-0.107397702
55125,Wisconsin,Vilas County,0.42436979,-0.090965569,0.191115852,1.304632187,-0.056628914,0.773695393
2185,Alaska,North Slope Borough,0.42428499,0.198880877,0.69917125,0.067104111,-0.715819896,1.872088607
26033,Michigan,Chippewa County,0.422684242,-0.084618695,0.62494701,0.026247545,0.99953434,0.547311009
41055,Oregon,Sherman County,0.422582747,-0.021818276,1.417592882,1.354094404,-0.877390816,0.24043554
5101,Arkansas,Newton County,0.420111626,0.254588202,0.488096375,0.850520113,0.715270407,-0.207916965
46025,South Dakota,Clark County,0.419411618,-1.130580489,1.251725868,1.557963231,-0.847407013,1.265356492
37009,North Carolina,Ashe County,0.419098869,0.455385534,-0.367879554,0.053130741,1.940208486,0.01464914
48405,Texas,San Augustine County,0.419052145,1.39152748,0.83160394,0.856011834,-0.862599804,-0.121282724
13119,Georgia,Franklin County,0.418547095,0.974820201,-0.18925609,0.417482567,0.783209805,0.10647899
21011,Kentucky,Bath County,0.418034401,1.506739722,-0.944657148,0.095141175,1.908512807,-0.475564551
20029,Kansas,Cloud County,0.416658968,-0.549609969,2.431108675,0.466146542,-0.78580186,0.521451453
51720,Virginia,Norton city,0.415967092,1.115720758,-0.050673098,-1.423952402,1.287445866,1.151294335
35019,New Mexico,Guadalupe County,0.415460327,1.722293793,0.559446075,0.784575738,-0.860025549,-0.12898842
45023,South Carolina,Chester County,0.41514942,1.133124292,-0.58660614,-0.242404786,1.951696355,-0.18006262
27155,Minnesota,Traverse County,0.415043534,-0.167698945,-0.273892037,1.708806701,-0.856993035,1.664994987
20023,Kansas,Cheyenne County,0.413651739,-0.95531257,0.452161797,1.836852125,-0.861204815,1.595762159
36047,New York,Kings County,0.413485838,0.214593805,0.452046474,-1.406985871,1.844414201,0.963360583
47135,Tennessee,Perry County,0.413319527,1.245018361,0.326519882,0.769332164,-0.830069444,0.555796671
21187,Kentucky,Owen County,0.412196481,0.408870406,-0.376804282,0.320866763,1.911534324,-0.203484806
16015,Idaho,Boise County,0.411997003,-0.582869119,1.240790681,1.023322473,-0.048722542,0.42746352
48243,Texas,Jeff Davis County,0.411355786,-0.750107994,0.438777434,1.643555042,-0.847573356,1.572127803
46102,South Dakota,Oglala Lakota County,0.410574503,1.344384267,1.013333667,0.517440422,-0.653540019,-0.168745824
55013,Wisconsin,Burnett County,0.408131561,-0.020299632,-0.409076384,0.850069146,1.424847503,0.195117171
12133,Florida,Washington County,0.407154987,0.98041517,2.103455439,0.038121103,-0.792743211,-0.293473565
41041,Oregon,Lincoln County,0.405827736,0.591949117,-0.679103386,-0.363341767,2.057893722,0.421740994
46059,South Dakota,Hand County,0.40509155,-1.411684464,2.112961073,1.603027062,-0.86894932,0.5901034
30055,Montana,McCone County,0.405073301,-1.410748072,0.944326205,1.634414043,-0.834554088,1.691928418
46049,South Dakota,Faulk County,0.404845522,-1.260483667,1.395762807,1.603423978,-0.852218761,1.137743252
13101,Georgia,Echols County,0.403626931,1.516508263,1.138900599,0.282589077,-0.812790391,-0.107072892
21169,Kentucky,Metcalfe County,0.403514278,1.242654071,-1.016200808,0.062614708,1.925490751,-0.196987331
29087,Missouri,Holt County,0.403341337,-0.467119057,0.792013842,1.43949573,-0.848227127,1.100543298
23025,Maine,Somerset County,0.401648744,0.921302504,-0.37732628,0.074071932,1.364310005,0.025885561
28021,Mississippi,Claiborne County,0.399777943,2.7022578,-0.084631875,0.061921854,-0.799222818,0.118564755
20153,Kansas,Rawlins County,0.398966088,-1.063789506,0.786588809,1.755968866,-0.858648135,1.374710404
48191,Texas,Hall County,0.398136417,0.809613178,0.36702209,1.179981301,-0.860190864,0.494256378
